time,barometric_pressure,humidity,temperature,irradiance
61521,30.37,88,57,73.09
61220,30.37,88,57,327.03
60920,30.37,88,57,199.98
60620,30.36,88,57,117.33
60320,30.36,87,57,109.73
60022,30.36,87,58,93.9
59723,30.36,87,58,147.89
59420,30.36,87,57,179.72
59119,30.36,87,58,151.32
58822,30.36,86,58,136.84
58524,30.36,86,58,137.98
58225,30.36,85,58,175.03
57921,30.36,85,58,117.54
57626,30.36,85,59,143.54
57324,30.36,82,60,205.58
57022,30.36,79,59,256.17
56718,30.36,80,59,516.02
56422,30.36,82,59,212.47
56118,30.36,82,59,427.36
55825,30.36,83,59,379.81
55521,30.37,83,59,223.31
55220,30.37,83,59,223.77
54922,30.36,83,59,266.97
54624,30.37,81,59,229.12
54320,30.37,81,60,258.49
54021,30.37,79,61,264.75
53723,30.37,80,61,932.34
53420,30.37,83,60,989.25
53119,30.36,82,60,642.65
52822,30.37,81,61,507.41
52520,30.36,78,61,268.03
52223,30.36,77,61,751.04
51921,30.36,77,61,375.39
51621,30.36,77,60,200.48
51320,30.37,74,60,284.26
51024,30.37,75,60,622.42
50722,30.37,77,60,1021.37
50420,30.37,77,60,330.28
50120,30.37,78,59,325.24
49819,30.37,81,59,311.73
49523,30.37,81,59,306.01
49227,30.37,83,59,293.37
48926,30.37,79,59,227.36
48619,30.37,81,59,136.09
48327,30.37,82,59,161.71
48021,30.37,82,60,170.98
47722,30.38,83,60,189.56
47427,30.38,79,60,243.04
47120,30.38,82,60,479.91
46818,30.38,81,60,355.71
46521,30.39,79,60,262.32
46222,30.39,82,60,267.67
45921,30.39,80,60,331.66
45621,30.39,81,60,263.4
45320,30.39,79,61,281.78
45019,30.39,78,61,251.31
44718,30.39,77,61,251.39
44422,30.39,76,61,349.41
44123,30.4,73,62,457
43821,30.4,71,64,417.61
43522,30.4,70,63,1065.45
43225,30.4,71,64,915.28
42921,30.4,71,63,698.48
42621,30.4,70,63,718.25
42325,30.4,71,63,900.41
42028,30.4,69,63,840.65
41724,30.4,69,63,1387.17
41422,30.4,70,62,1153.38
41121,30.4,66,62,1148.24
40822,30.4,67,63,669.1
40527,30.4,71,63,1136.31
40225,30.41,68,63,1298.4
39921,30.41,71,62,1148.18
39629,30.41,70,62,1146.34
39322,30.41,66,62,1011.93
39021,30.41,67,62,559.83
38719,30.41,71,61,1041.63
38421,30.41,71,60,1009.13
38121,30.41,70,60,940.05
37821,30.41,69,60,920.85
37522,30.41,71,60,905.51
37221,30.41,70,59,894.08
36620,30.41,69,60,875.37
36321,30.41,70,60,860.83
36020,30.41,71,60,846.5
35720,30.41,71,59,832.09
35423,30.41,70,59,818.39
35120,30.41,74,59,804.03
34820,30.41,76,59,789.78
34522,30.41,78,59,775.25
34221,30.4,78,59,762.13
33921,30.4,78,60,746.41
33619,30.4,73,60,729.94
33322,30.4,72,59,714.11
33018,30.4,76,59,695.98
32722,30.4,79,58,679.58
32424,30.4,79,58,661.91
32125,30.4,79,58,644.63
31819,30.4,78,58,626.64
31525,30.4,78,58,608.33
31222,30.4,81,58,589.97
30921,30.4,76,59,570.94
30621,30.39,67,59,551.96
30323,30.39,65,59,532.48
30027,30.39,67,58,512.72
29724,30.39,72,57,492.85
29427,30.39,74,57,472.36
29120,30.39,79,56,451.12
28820,30.38,81,55,430.18
28519,30.38,83,54,409.64
28222,30.38,88,52,388.16
27920,30.38,93,50,366.43
27623,30.38,97,49,345.42
27322,30.38,97,49,323.83
27019,30.38,97,48,299.86
26723,30.38,97,48,198.71
26424,30.38,95,48,210.01
26120,30.38,94,48,122.09
25823,30.38,87,48,170.68
25522,30.37,85,47,22.43
25220,30.37,83,47,20.86
24919,30.37,83,47,19.88
24619,30.37,82,47,18.99
24320,30.37,82,47,17.95
24024,30.37,82,47,16.75
23723,30.37,83,46,15.42
23418,30.37,85,46,13.96
23123,30.37,83,46,11.64
22821,30.37,81,46,9.72
22521,30.37,80,46,7.26
22222,30.37,79,46,5.86
21920,30.37,79,46,2.98
21620,30.37,78,46,1.62
21323,30.37,79,46,1.23
21022,30.37,78,46,1.21
20722,30.37,78,46,1.2
20424,30.37,81,47,1.24
20121,30.37,83,47,1.21
19821,30.37,83,47,1.21
19523,30.37,84,47,1.26
19219,30.37,82,47,1.18
18922,30.36,80,48,1.23
18621,30.36,79,48,1.24
18324,30.36,80,48,1.19
18019,30.36,82,48,1.24
17721,30.36,88,48,1.23
17420,30.36,90,48,1.21
17122,30.36,92,48,1.24
16821,30.36,92,48,1.24
16525,30.36,91,48,1.21
16218,30.36,90,47,1.22
15921,30.36,87,47,1.18
15618,30.36,79,47,1.24
15320,30.36,74,47,1.22
15023,30.36,73,47,1.22
14723,30.36,74,46,1.22
14419,30.36,75,46,1.21
14120,30.36,75,46,1.23
13819,30.36,74,47,1.22
13518,30.36,73,47,1.23
13219,30.36,72,46,1.22
12920,30.36,74,46,1.22
12621,30.36,73,46,1.2
12323,30.36,74,46,1.2
12021,30.36,74,46,1.23
11722,30.36,75,46,1.22
11424,30.37,75,46,1.22
11119,30.37,72,46,1.24
10820,30.36,72,46,1.23
10520,30.37,74,46,1.21
10223,30.37,73,46,1.23
9922,30.37,73,47,1.21
9620,30.37,74,47,1.24
9321,30.37,74,48,1.17
9021,30.37,72,48,1.22
8721,30.37,75,48,1.19
8419,30.37,81,48,1.22
8125,30.37,84,48,1.24
7822,30.37,84,48,1.25
7523,30.37,84,48,1.21
7222,30.37,83,48,1.23
6920,30.37,83,48,1.22
6622,30.38,83,47,1.21
6320,30.38,83,47,1.24
6022,30.38,82,47,1.23
5722,30.38,83,48,1.19
5422,30.38,82,47,1.2
5118,30.38,81,47,1.22
4821,30.38,80,47,1.26
4525,30.39,76,47,1.23
4225,30.39,75,47,1.21
3324,30.39,77,46,1.21
3024,30.4,78,46,1.23
2719,30.4,79,46,1.22
2421,30.4,79,46,1.23
2120,30.4,78,46,1.21
1823,30.4,79,46,1.22
1520,30.4,79,46,1.21
324,30.4,79,46,1.19
23,30.41,78,46,1.2
86126,30.41,77,46,1.23
85821,30.41,74,46,1.19
85526,30.41,69,47,1.24
85225,30.41,67,47,1.21
84923,30.41,67,47,1.21
84621,30.41,69,47,1.23
84321,30.41,69,47,1.18
84023,30.41,71,47,1.23
83719,30.41,70,47,1.19
83422,30.41,66,47,1.24
83119,30.42,64,47,1.22
82828,30.42,64,47,1.24
82519,30.42,64,48,1.2
82220,30.42,62,48,1.21
81920,30.42,62,48,1.19
81619,30.42,61,48,1.23
81323,30.43,60,48,1.24
81028,30.43,60,48,1.25
80746,30.43,60,48,1.22
80422,30.42,62,47,1.24
80123,30.43,64,47,1.26
79824,30.43,68,47,1.26
79519,30.43,67,48,1.21
79221,30.43,66,48,1.25
78918,30.43,63,48,1.24
78619,30.43,59,48,1.21
78323,30.43,57,49,1.23
78024,30.43,56,49,1.21
77418,30.43,56,49,1.2
77123,30.43,55,48,1.19
76821,30.43,56,48,1.23
76520,30.43,57,48,1.23
76222,30.43,56,48,1.21
75926,30.43,57,48,1.21
75619,30.43,57,49,1.24
75324,30.43,56,49,1.24
75024,30.43,56,49,1.24
74719,30.43,56,49,1.21
74420,30.43,56,49,1.2
74124,30.42,57,49,1.24
73835,30.42,57,49,1.19
73526,30.42,58,49,1.23
73219,30.42,58,49,1.24
72920,30.42,61,49,1.2
72621,30.42,63,49,1.18
72322,30.42,65,49,1.22
72020,30.42,66,49,1.24
71721,30.42,66,49,1.24
71431,30.42,66,49,1.22
71119,30.42,67,49,1.24
70822,30.41,67,49,1.21
70519,30.41,68,49,1.21
70220,30.41,68,49,1.2
69923,30.41,68,49,1.21
69624,30.41,69,49,1.21
69320,30.41,68,49,1.23
69021,30.41,70,49,1.21
68727,30.41,69,49,1.22
68421,30.4,68,49,1.21
68125,30.4,69,49,1.23
67819,30.4,68,50,1.23
67520,30.4,69,50,1.22
67220,30.4,70,50,1.22
66920,30.39,73,50,1.22
66619,30.39,75,50,1.22
66322,30.39,78,50,1.78
66020,30.39,80,50,3.25
65720,30.39,81,50,5.31
65419,30.39,84,51,7.65
65121,30.39,84,52,10.51
64824,30.39,86,52,19.49
64521,30.39,87,53,24.43
64219,30.39,86,53,34.23
63921,30.39,84,53,50.53
63620,30.39,86,53,69.38
63319,30.39,87,53,112.88
63022,30.39,86,53,191.21
62720,30.38,86,54,158.22
62419,30.39,85,54,267.71
62119,30.38,84,55,225.93
61822,30.38,83,55,309.28
61521,30.39,82,55,306.22
61227,30.38,83,56,296.86
60932,30.39,82,56,202.95
60618,30.38,77,56,325.99
60322,30.39,74,57,347.04
60020,30.39,73,57,368.73
59723,30.39,69,57,390.71
59419,30.39,74,57,411.99
59119,30.39,75,57,432.21
58821,30.39,76,57,452.75
58522,30.39,77,57,472.99
58219,30.39,72,58,495.46
57620,30.39,71,58,536.83
57322,30.39,72,58,554.43
57019,30.39,75,58,525.69
56721,30.39,76,58,609.48
56419,30.39,76,58,613.63
56125,30.39,70,58,634.57
55824,30.39,74,58,652.9
55520,30.38,78,58,671.97
55225,30.39,79,58,693.57
54922,30.39,78,58,702.59
54624,30.39,79,58,787.8
54318,30.38,79,58,860.9
54019,30.39,79,59,762.08
53719,30.39,77,58,781.51
53421,30.39,80,59,444.61
53120,30.39,76,59,821.37
52825,30.39,75,59,842.99
52518,30.38,74,59,948.23
52223,30.39,73,59,888.36
51920,30.39,72,59,864.97
51621,30.39,76,59,880.19
51319,30.39,73,59,1067.04
51022,30.39,72,59,968.2
50721,30.39,72,59,1024.14
50424,30.4,72,59,1048.97
50121,30.4,73,59,620.78
49821,30.4,72,59,961.91
49518,30.4,72,59,955.07
49219,30.4,68,60,967.77
48918,30.4,66,59,975.64
48622,30.41,67,59,980.12
48325,30.41,68,60,987.8
48021,30.4,68,60,995.35
47725,30.4,70,60,1000.47
47423,30.41,69,60,1008.65
47119,30.41,69,60,1013.84
46821,30.41,68,60,1017.12
46520,30.41,69,60,1026.57
46220,30.41,66,60,1033.68
45925,30.41,63,60,1030.61
45627,30.42,61,60,1035.75
45321,30.42,62,60,1041.97
45021,30.42,66,60,1040.64
38719,30.45,65,59,959.96
38425,30.45,66,59,950.81
38119,30.45,66,58,941.06
37822,30.45,72,58,930.18
37522,30.45,70,59,918.87
37220,30.45,69,59,908.03
36929,30.45,60,59,898.27
36619,30.45,58,59,883.91
36332,30.45,58,59,874.06
36022,30.45,66,58,860.54
35723,30.45,65,58,847.84
35419,30.45,72,57,833.84
35118,30.45,69,57,821.11
34826,30.45,65,58,805.68
34520,30.45,66,57,791.78
34220,30.45,67,57,774.42
33926,30.45,69,57,757.01
33622,30.45,70,57,738.7
33323,30.45,71,58,723.83
33026,30.45,60,58,707.22
32720,30.45,66,57,687
32419,30.45,69,57,666.03
32124,30.45,73,57,650.38
31820,30.45,78,57,629.99
31521,30.45,80,56,610.68
31223,30.45,81,56,591.88
30927,30.45,85,55,571.85
30620,30.44,88,54,553.27
30324,30.44,91,53,532.1
30023,30.44,92,53,588.1
29722,30.44,95,53,553.49
29423,30.44,97,52,193.16
29122,30.44,98,52,454.87
28821,30.44,98,51,296.19
28522,30.44,98,51,405.71
28220,30.44,97,50,184.3
27926,30.44,96,50,214.77
27621,30.44,95,50,169.58
27319,30.43,93,50,144.69
27021,30.43,91,50,102.42
26725,30.43,90,50,87.87
26425,30.43,87,50,90.67
26123,30.43,86,49,57.54
25821,30.43,88,49,196.35
25520,30.43,90,48,21.82
25218,30.43,91,48,20.13
24920,30.43,91,48,19.27
24618,30.43,92,48,18.41
24320,30.43,92,48,17.71
24021,30.43,91,48,16.24
23721,30.43,90,48,14.94
23422,30.42,90,47,13.67
23123,30.42,92,47,11.69
22820,30.42,93,47,9.61
22521,30.42,95,47,7.41
22222,30.42,96,46,5.17
21923,30.42,96,46,3.27
21619,30.42,96,46,1.76
21319,30.42,96,47,1.26
21021,30.42,96,47,1.25
20721,30.42,96,47,1.18
20418,30.42,96,47,1.2
20123,30.42,95,47,1.23
19820,30.42,93,47,1.2
19524,30.41,91,46,1.22
19222,30.41,90,46,1.25
18922,30.41,87,46,1.24
18621,30.41,82,46,1.2
18326,30.41,71,46,1.23
18019,30.41,69,46,1.21
17723,30.41,66,46,1.21
17422,30.41,65,46,1.22
17124,30.41,59,45,1.22
16822,30.41,58,45,1.21
16523,30.41,59,45,1.2
16223,30.41,61,45,1.22
15921,30.41,61,45,1.23
15623,30.41,61,45,1.24
15325,30.41,59,45,1.23
15023,30.41,58,45,1.24
14720,30.41,57,45,1.25
14125,30.41,58,45,1.2
13823,30.41,60,45,1.22
13525,30.41,63,45,1.21
13222,30.41,64,45,1.23
12919,30.41,66,45,1.24
12623,30.41,68,45,1.24
12325,30.41,68,45,1.23
12024,30.41,68,45,1.21
11720,30.41,69,45,1.21
11424,30.41,71,45,1.21
11121,30.41,72,45,1.24
10818,30.41,69,45,1.24
10524,30.42,74,46,1.2
10221,30.42,74,46,1.2
9923,30.42,70,46,1.22
9621,30.42,65,46,1.22
9321,30.42,67,46,1.19
9020,30.42,62,46,1.22
8724,30.42,57,46,1.22
8423,30.42,55,46,1.21
8118,30.42,57,46,1.22
7826,30.42,56,46,1.22
7521,30.42,56,45,1.23
7219,30.42,54,45,1.22
6929,30.42,57,45,1.21
6625,30.43,59,46,1.25
6318,30.43,61,46,1.22
6022,30.43,58,46,1.23
5719,30.43,59,46,1.21
5421,30.44,53,46,1.25
5129,30.44,53,46,1.25
4821,30.44,55,46,1.23
4520,30.44,56,46,1.23
4221,30.44,57,46,1.21
3926,30.44,57,46,1.22
3323,30.44,54,47,1.18
3020,30.44,56,47,1.25
2718,30.44,55,47,1.2
2419,30.44,50,48,1.25
2122,30.44,49,48,1.26
1823,30.44,49,47,1.17
1523,30.44,49,47,1.23
1225,30.45,50,47,1.27
622,30.45,51,47,1.23
323,30.45,51,47,1.28
21,30.45,51,47,1.25
86120,30.45,51,48,1.24
85824,30.45,51,48,1.28
85522,30.45,50,48,1.28
85226,30.45,49,48,1.26
84926,30.46,49,48,1.24
84618,30.46,49,48,1.21
84318,30.46,49,48,1.24
84022,30.46,51,48,1.25
83722,30.46,50,48,1.24
83424,30.46,50,48,1.2
83121,30.46,51,48,1.21
82826,30.46,51,48,1.25
82525,30.46,51,48,1.21
82221,30.46,51,48,1.22
81924,30.46,51,48,1.21
81623,30.46,51,48,1.23
81319,30.47,52,48,1.26
81021,30.47,52,48,1.23
80720,30.47,53,48,1.25
80425,30.47,54,48,1.22
80120,30.47,54,48,1.23
79820,30.47,54,48,1.24
79518,30.47,54,48,1.24
79222,30.47,53,48,1.24
78923,30.47,54,48,1.23
78620,30.47,53,48,1.24
78319,30.47,53,48,1.24
78024,30.47,53,49,1.23
77718,30.47,54,48,1.23
77424,30.47,54,48,1.2
77128,30.47,54,48,1.25
76821,30.47,55,48,1.24
76528,30.47,57,48,1.25
76222,30.47,59,48,1.25
75924,30.47,60,48,1.24
75624,30.47,61,48,1.21
75319,30.47,62,48,1.24
75022,30.47,63,48,1.24
74722,30.47,64,48,1.24
74420,30.47,68,48,1.2
74122,30.47,72,48,1.23
73820,30.47,71,49,1.21
73525,30.47,68,49,1.23
73222,30.46,67,50,1.22
72920,30.46,58,51,1.24
72621,30.46,49,51,1.23
72320,30.46,52,51,1.24
72019,30.46,55,51,1.23
71727,30.46,56,51,1.26
71420,30.46,67,51,1.25
71122,30.46,77,51,1.25
70821,30.46,82,51,1.2
70524,30.46,87,51,1.25
70224,30.46,91,51,1.23
69922,30.45,93,51,1.26
69623,30.45,93,51,1.2
69321,30.45,94,51,1.27
69022,30.45,93,51,1.21
68723,30.45,93,51,1.22
68423,30.45,92,51,1.23
68121,30.45,93,52,1.22
67821,30.45,93,52,1.26
67523,30.45,91,52,1.25
67222,30.45,90,53,1.25
66921,30.45,88,53,1.23
66625,30.45,89,53,1.2
66324,30.45,86,54,2.01
66021,30.44,87,54,3.75
65719,30.44,85,55,5.95
65424,30.44,83,56,8.3
65121,30.44,79,56,15.93
64822,30.44,79,56,20.47
64522,30.44,82,57,25.21
64221,30.44,79,57,36.44
63923,30.44,75,58,54.32
63624,30.44,74,59,73.97
63322,30.44,74,59,96.45
63026,30.44,49,60,121.91
62720,30.44,66,59,148.72
62419,30.44,71,60,175.36
62119,30.44,70,60,204.77
61819,30.44,52,61,234.15
61518,30.44,58,61,262.11
61225,30.44,72,61,286.5
60922,30.44,52,61,313.25
60624,30.44,58,61,334.09
60323,30.44,74,61,352.72
60019,30.44,54,60,378.5
59721,30.44,70,59,396.35
59422,30.44,81,59,416.82
59122,30.44,84,59,437.53
58823,30.44,83,60,458.91
58522,30.44,81,59,478.52
58225,30.44,85,59,495.85
57922,30.44,84,59,554.98
57619,30.43,86,59,555.84
57322,30.44,84,59,562.64
57020,30.44,82,59,606.87
56722,30.44,83,59,596.82
56422,30.44,84,59,691.56
56120,30.44,85,60,702.6
55821,30.44,83,59,157.22
55521,30.44,82,60,246.06
55221,30.44,84,60,396.16
54921,30.44,83,60,795.33
54621,30.44,82,60,940.88
54322,30.44,80,60,265.21
54021,30.44,79,60,418.48
53720,30.44,81,60,436.45
53423,30.44,79,60,910.64
53120,30.44,80,61,456.79
52822,30.45,79,61,1007.71
52519,30.45,79,61,1057.91
52225,30.45,77,62,1020.64
51919,30.45,78,61,971.11
51621,30.45,78,61,1071.84
51324,30.45,78,61,1075.29
51023,30.45,77,62,883.98
50721,30.45,78,62,691.9
50421,30.45,77,62,976.45
50119,30.45,78,62,586.21
49820,30.45,76,62,1040.34
49519,30.45,76,62,1005.72
49219,30.45,76,62,1018.8
48929,30.46,74,62,1022.88
48618,30.46,72,63,945.42
48323,30.46,71,63,1063.76
48020,30.46,69,63,1042.14
47724,30.46,67,64,1050.21
47424,30.46,67,64,1020.82
47120,30.46,66,63,1016.24
46823,30.46,65,63,1035.95
46522,30.47,67,63,1034.82
46221,30.47,62,63,1035.08
45925,30.47,61,63,1039.83
45621,30.47,60,63,1028.93
45321,30.47,56,63,1041.13
45021,30.47,54,63,1042.65
44724,30.47,52,63,1043.13
44423,30.47,54,63,1044.56
44121,30.48,49,64,1047.31
43824,30.48,48,64,1047.37
43520,30.48,46,64,1045.42
43221,30.48,43,64,1045.82
42925,30.48,46,64,1042.27
42623,30.48,46,65,1042.78
42318,30.48,42,64,1038.9
42019,30.48,41,64,1037.95
41721,30.49,40,64,1032.16
41420,30.49,38,64,1027.8
41120,30.49,37,64,1021.06
40820,30.49,34,64,1015.44
40520,30.49,35,64,1008.94
40222,30.49,30,64,1001.91
39923,30.49,26,64,993.59
39621,30.49,26,64,987.84
39321,30.49,31,64,979.52
39019,30.49,29,64,971.51
38722,30.49,30,64,961.76
38421,30.49,28,64,953.33
38120,30.5,28,64,944.63
37821,30.5,26,64,936.17
37521,30.5,28,64,922.72
37220,30.5,26,64,912.15
36921,30.5,27,63,901.12
36621,30.5,29,63,887.45
36323,30.5,29,63,874.91
36020,30.5,27,63,861.94
35721,30.5,27,63,848.96
35420,30.5,30,63,835.11
35123,30.5,26,63,823.07
34824,30.5,27,63,806.76
34526,30.49,26,63,791.91
34220,30.49,26,63,777.13
33923,30.49,25,63,763.7
33622,30.49,27,63,746.84
33324,30.49,26,63,731.54
33028,30.5,26,63,714.1
32720,30.49,27,63,694.88
32421,30.49,26,63,675.9
32122,30.49,26,62,656.64
31823,30.49,26,62,635.72
31522,30.49,27,62,624.78
31222,30.49,26,62,599.61
30922,30.49,28,62,586.82
30625,30.48,28,62,566.79
30318,30.48,29,62,535.82
30025,30.48,29,62,496.98
29720,30.48,28,62,501.14
29420,30.48,29,61,467.46
29119,30.48,30,61,452.32
28829,30.48,33,61,432.46
28519,30.48,33,60,412.23
28220,30.47,34,59,385.29
27924,30.47,34,58,359.17
27619,30.47,43,57,348.16
27322,30.47,44,56,320.98
27023,30.47,51,54,305.52
26743,30.47,52,54,282.13
26421,30.47,56,53,255.63
26127,30.47,57,51,229.25
25823,30.47,61,50,199.3
25522,30.47,59,49,29.71
25222,30.47,64,48,27.34
24919,30.47,68,48,25.88
24622,30.46,68,48,24.39
24321,30.46,69,48,22.95
24021,30.46,69,47,21.2
23721,30.46,69,47,19.34
23422,30.46,68,47,17.21
23124,30.46,66,47,14.89
22821,30.46,66,47,11.89
22519,30.46,64,47,9
22221,30.46,64,47,6.35
21920,30.46,65,46,3.9
21620,30.46,65,46,2.01
21320,30.46,64,46,1.22
21021,30.46,64,46,1.25
20720,30.46,64,46,1.23
20421,30.46,63,46,1.19
20120,30.46,64,47,1.24
19822,30.46,62,47,1.22
19523,30.45,62,47,1.23
19225,30.45,62,46,1.2
18922,30.45,65,47,1.25
18630,30.45,62,47,1.28
18324,30.45,63,47,1.24
18022,30.45,62,47,1.23
17719,30.45,61,47,1.24
17424,30.45,61,47,1.22
17125,30.45,60,47,1.21
16822,30.45,60,47,1.25
16521,30.45,61,47,1.22
16219,30.45,60,47,1.24
15920,30.45,60,47,1.24
15624,30.45,61,47,1.22
15321,30.45,60,47,1.22
15021,30.45,62,47,1.23
14730,30.45,61,47,1.2
14421,30.45,61,47,1.22
14126,30.45,63,47,1.19
13819,30.45,62,47,1.23
13518,30.45,62,47,1.27
13219,30.45,64,47,1.24
12922,30.45,64,47,1.24
12621,30.45,66,47,1.24
12329,30.45,65,47,1.22
12021,30.45,66,47,1.22
11721,30.45,67,47,1.26
11428,30.45,67,47,1.26
11118,30.45,68,47,1.25
10826,30.45,69,47,1.22
10526,30.45,69,47,1.22
10222,30.45,71,47,1.23
9924,30.45,69,47,1.26
9622,30.45,73,47,1.23
9319,30.45,73,47,1.24
9020,30.45,73,46,1.23
8723,30.45,74,46,1.22
8424,30.46,74,46,1.19
8120,30.46,73,46,1.25
7818,30.46,73,46,1.23
7525,30.46,71,46,1.22
7221,30.46,73,47,1.19
6919,30.46,74,47,1.24
6621,30.46,75,47,1.19
6322,30.46,75,47,1.26
6022,30.47,75,47,1.24
5723,30.46,72,47,1.23
5420,30.47,73,47,1.26
5121,30.47,73,47,1.22
4824,30.47,75,47,1.22
4521,30.47,75,47,1.22
4220,30.47,76,47,1.2
3625,30.47,75,47,1.19
3021,30.47,74,47,1.23
2718,30.48,74,47,1.22
2421,30.48,75,48,1.24
2124,30.48,75,48,1.19
1820,30.48,73,48,1.2
1521,30.48,73,48,1.2
622,30.49,69,48,1.21
320,30.49,74,48,1.23
19,30.48,72,48,1.23
86120,30.49,70,48,1.21
85822,30.49,71,48,1.24
85522,30.49,73,48,1.24
85221,30.49,72,48,1.24
84918,30.49,74,48,1.23
84619,30.49,72,48,1.25
84324,30.49,74,48,1.22
84019,30.49,72,48,1.25
83727,30.49,72,48,1.21
83424,30.49,70,48,1.25
83121,30.49,73,48,1.26
82820,30.5,70,48,1.22
82520,30.5,70,49,1.22
82223,30.5,71,49,1.23
81922,30.5,69,49,1.25
81621,30.5,69,49,1.27
81320,30.5,70,49,1.22
81019,30.5,71,49,1.2
80722,30.5,70,49,1.22
80419,30.5,71,49,1.24
80118,30.5,73,49,1.24
79823,30.5,74,49,1.22
79526,30.5,73,49,1.25
79224,30.51,72,49,1.21
78924,30.51,70,49,1.21
78620,30.51,72,49,1.23
78322,30.5,72,49,1.25
78022,30.5,73,50,1.26
77722,30.5,73,50,1.23
77427,30.5,73,50,1.22
77122,30.5,74,50,1.24
76822,30.5,76,50,1.24
76519,30.5,75,50,1.24
76220,30.5,72,50,1.21
75918,30.5,73,50,1.26
75620,30.5,74,51,1.21
75321,30.5,74,51,1.26
75022,30.5,77,51,1.24
74722,30.5,75,51,1.25
74420,30.5,75,51,1.24
74125,30.5,74,51,1.23
73821,30.49,76,51,1.23
73518,30.49,74,51,1.23
73222,30.49,72,51,1.24
72919,30.49,70,51,1.26
72620,30.49,76,51,1.24
72321,30.48,79,51,1.24
72018,30.48,87,52,1.27
71719,30.48,87,52,1.24
71424,30.48,87,52,1.24
71124,30.48,87,52,1.23
70821,30.48,87,52,1.24
70523,30.48,87,53,1.21
70221,30.48,85,53,1.23
69919,30.48,86,53,1.25
69622,30.47,85,54,1.24
69322,30.47,84,54,1.24
69021,30.47,84,54,1.23
68722,30.47,84,54,1.28
68422,30.47,86,54,1.25
68121,30.47,87,54,1.26
67819,30.47,88,54,1.26
67521,30.47,92,54,1.23
67220,30.46,95,54,1.24
66924,30.46,97,55,1.28
66621,30.46,99,55,1.29
66319,30.46,98,55,1.76
66019,30.46,98,56,2.92
65718,30.46,98,56,4.14
65424,30.46,98,56,5.49
65140,30.46,97,56,10.33
64824,30.45,97,56,11.23
64522,30.45,96,56,15.14
64224,30.45,96,56,17.74
63919,30.45,96,56,30.36
63623,30.45,96,57,19.71
63319,30.45,96,57,19.19
63021,30.45,96,57,32.02
62719,30.45,96,57,25.48
62424,30.45,96,57,26.76
62118,30.45,97,57,56.1
61821,30.45,96,57,35.5
61520,30.45,95,57,42.67
61222,30.45,95,57,50.46
60921,30.44,95,57,145.68
60618,30.44,95,58,94.6
60320,30.44,95,58,106.28
60021,30.44,94,58,55.25
59725,30.44,93,58,30.57
59421,30.44,92,59,50.05
59121,30.44,91,59,60.98
58824,30.45,90,59,65.36
58522,30.44,88,60,48.48
58223,30.44,88,61,65.73
57924,30.44,87,61,248.06
57621,30.44,87,61,211.19
57319,30.44,88,61,419.04
57022,30.44,88,61,737.84
56720,30.44,87,61,322.79
56420,30.44,89,61,681.76
56121,30.44,90,60,684.71
55820,30.44,91,60,298.25
55520,30.44,91,60,335.49
55221,30.44,92,60,360.49
54924,30.44,92,59,422.87
54619,30.44,93,59,240.64
54319,30.44,93,59,253.67
54020,30.44,92,59,228.14
53723,30.44,92,59,222.75
53418,30.44,92,59,127.81
53120,30.44,90,59,129.92
52820,30.44,91,59,126.93
52520,30.44,92,59,180.03
52220,30.44,91,59,102.21
51917,30.44,90,59,83.1
51621,30.44,90,59,96.31
51322,30.44,90,59,109.2
51019,30.45,89,59,117.52
50723,30.44,89,59,188.89
50418,30.45,90,59,141.29
50121,30.45,90,60,171.07
49830,30.45,88,60,134.16
49525,30.45,89,60,162.76
49220,30.45,89,59,290.83
48923,30.45,89,59,125.38
48622,30.45,89,59,133.03
48319,30.46,89,60,145
48019,30.46,90,60,220.23
47724,30.46,90,60,285.27
47419,30.46,88,60,530.56
47120,30.46,91,60,394.28
46822,30.46,89,60,391.14
46521,30.46,91,60,222.25
46225,30.46,91,60,793.83
45922,30.46,90,60,624.65
45621,30.46,89,59,1254.53
45327,30.47,89,59,299.84
45020,30.47,89,59,275.08
44722,30.47,88,60,147.01
44418,30.47,89,60,112.05
44120,30.47,89,60,128.25
43821,30.47,88,61,144.48
43525,30.47,84,61,128.72
43220,30.47,84,62,82.81
42922,30.47,83,63,160.39
42623,30.47,83,63,132.43
42322,30.47,79,64,377.11
42024,30.48,78,63,654.55
41728,30.48,80,64,496.4
41426,30.48,82,63,1219.12
41122,30.48,81,63,1088.79
40822,30.48,83,63,1093.31
40520,30.48,85,63,735.31
40224,30.48,83,62,1248.63
39922,30.48,88,62,1171.12
39620,30.49,89,62,804.96
39322,30.49,89,62,734.86
39023,30.49,87,62,1149.88
38722,30.48,89,61,1119.04
38423,30.48,90,61,1104.03
38118,30.49,91,61,1007.2
37823,30.49,91,61,365.32
37525,30.49,91,61,855.12
37225,30.49,91,61,285.67
36920,30.49,88,61,912.6
36619,30.49,90,62,956.45
36322,30.49,87,62,867.08
36019,30.49,85,62,845.17
35725,30.49,85,62,832.89
35424,30.49,84,62,817.94
35124,30.49,82,62,806.66
34820,30.49,79,62,789.56
34520,30.49,78,62,771.11
34223,30.49,79,61,758.48
33922,30.49,80,61,745.24
33619,30.49,81,61,724.58
33324,30.49,81,61,699.44
33020,30.49,82,61,681.58
32721,30.49,78,61,653.4
32418,30.49,80,61,619.35
32124,30.49,79,60,611.55
